100000
6179.356419	43.255276	5.112852
6182.658682	43.176796	5.179860
6182.642829	43.190472	5.168467
6182.614047	43.216394	5.146858
6182.586929	43.242313	5.125229
6182.573294	43.255984	5.113812
6184.354896	43.177190	5.180347
6184.339185	43.190863	5.168958
6184.310663	43.216778	5.147355
6184.283790	43.242690	5.125732
6184.270277	43.256357	5.114318
6174.442566	43.254193	5.111383
6174.428824	43.267881	5.099945
6174.404101	43.293825	5.078250
6174.381112	43.319764	5.056535
6174.369684	43.333447	5.045072
6176.139547	43.254567	5.111891
6176.125924	43.268251	5.100456
6176.101414	43.294188	5.078766
6176.078624	43.320121	5.057058
6176.067295	43.333800	5.045599
6179.356419	43.255276	5.112852
6179.343022	43.268953	5.101424
6179.318917	43.294876	5.079745
6179.296504	43.320796	5.058048
6179.285362	43.334468	5.046595
6182.573294	43.255984	5.113812
6182.560121	43.269654	5.102390
6182.536421	43.295564	5.080723
6182.514385	43.321471	5.059038
6182.503430	43.335135	5.047591
6184.270277	43.256357	5.114318
6184.257223	43.270023	5.102899
6184.233737	43.295927	5.081239
6184.211899	43.321826	5.059560
6184.201043	43.335487	5.048116
6174.369684	43.333447	5.045072
6174.358739	43.347128	5.033605
6174.339317	43.373060	5.011852
6174.321630	43.398988	4.990080
6174.312998	43.412664	4.978587
6176.067295	43.333800	5.045599
6176.056445	43.347477	5.034134
6176.037190	43.373402	5.012387
6176.019655	43.399323	4.990621
6176.011099	43.412995	4.979132
6179.285362	43.334468	5.046595
6179.274690	43.348138	5.035137
6179.255754	43.374050	5.013402
6179.238509	43.399958	4.991648
6179.230094	43.413623	4.980164
6182.503430	43.335135	5.047591
6182.492938	43.348799	5.036139
6182.474320	43.374697	5.014415
6182.457365	43.400592	4.992673
6182.449091	43.414250	4.981195
6184.201043	43.335487	5.048116
6184.190646	43.349147	5.036667
6184.172195	43.375038	5.014949
6184.155393	43.400926	4.993213
6184.147194	43.414581	4.981739
6174.312998	43.412664	4.978587
6174.304850	43.426339	4.967089
6174.290728	43.452258	4.945279
6174.278343	43.478174	4.923450
6174.272508	43.491843	4.911927
6176.011099	43.412995	4.979132
6176.003021	43.426666	4.967637
6175.989021	43.452579	4.945833
6175.976742	43.478488	4.924010
6175.970958	43.492153	4.912490
6179.230094	43.413623	4.980164
6179.222149	43.427287	4.968676
6179.208381	43.453187	4.946883
6179.196305	43.479082	4.925072
6179.190617	43.492741	4.913558
6182.449091	43.414250	4.981195
6182.441280	43.427907	4.969713
6182.427743	43.453793	4.947932
6182.415870	43.479675	4.926132
6182.410277	43.493327	4.914625
6184.147194	43.414581	4.981739
6184.139453	43.428234	4.970260
6184.126038	43.454113	4.948485
6184.114272	43.479988	4.926691
6184.108730	43.493636	4.915187
6174.272508	43.491843	4.911927
6174.267156	43.505512	4.900398
6174.258336	43.531419	4.878530
6174.251251	43.557322	4.856644
6174.248213	43.570985	4.845090
6175.970958	43.492153	4.912490
6175.965653	43.505818	4.900965
6175.956909	43.531718	4.879104
6175.949886	43.557615	4.857223
6175.946874	43.571274	4.845673
6179.190617	43.492741	4.913558
6179.185399	43.506398	4.902039
6179.176799	43.532285	4.880189
6179.169892	43.558168	4.858321
6179.166930	43.571820	4.846777
6182.410277	43.493327	4.914625
6182.405147	43.506978	4.903112
6182.396692	43.532852	4.881274
6182.389901	43.558721	4.859417
6182.386988	43.572367	4.847879
6184.108730	43.493636	4.915187
6184.103646	43.507284	4.903678
6184.095267	43.533150	4.881846
6184.088537	43.559013	4.859995
6184.085651	43.572654	4.848460
6174.248213	43.570985	4.845090
6174.245658	43.584647	4.833532
6174.242140	43.610541	4.811606
6174.240357	43.636432	4.789662
6174.240115	43.650088	4.778078
6175.946874	43.571274	4.845673
6175.944341	43.584932	4.834118
6175.940853	43.610819	4.812198
6175.939085	43.636703	4.790260
6175.938845	43.650355	4.778680
6179.166930	43.571820	4.846777
6179.164439	43.585471	4.835227
6179.161008	43.611346	4.813320
6179.159270	43.637216	4.791393
6179.159035	43.650861	4.779819
6182.386988	43.572367	4.847879
6182.384539	43.586011	4.836336
6182.381166	43.611872	4.814440
6182.379457	43.637729	4.792526
6182.379225	43.651367	4.780957
6184.085651	43.572654	4.848460
6184.083224	43.586295	4.836920
6184.079881	43.612149	4.815031
6184.078187	43.637999	4.793122
6184.077958	43.651634	4.781557
6174.240115	43.650088	4.778078
6174.240357	43.663743	4.766489
6174.242140	43.689625	4.744506
6174.245658	43.715503	4.722503
6174.248213	43.729152	4.710889
6175.938845	43.650355	4.778680
6175.939085	43.664007	4.767094
6175.940853	43.689881	4.745117
6175.944341	43.715752	4.723121
6175.946874	43.729398	4.711509
6179.159035	43.650861	4.779819
6179.159270	43.664506	4.768239
6179.161008	43.690367	4.746274
6179.164439	43.716225	4.724290
6179.166930	43.729863	4.712685
6182.379225	43.651367	4.780957
6182.379457	43.665004	4.769384
6182.381166	43.690853	4.747430
6182.384539	43.716697	4.725458
6182.386988	43.730328	4.713859
6184.077958	43.651634	4.781557
6184.078187	43.665267	4.769987
6184.079881	43.691109	4.748040
6184.083224	43.716946	4.726073
6184.085651	43.730574	4.714478
6174.248213	43.729152	4.710889
6174.251251	43.742800	4.699269
6174.258336	43.768669	4.677228
6174.267156	43.794533	4.655168
6174.272508	43.808176	4.643523
6175.946874	43.729398	4.711509
6175.949886	43.743042	4.699893
6175.956909	43.768904	4.677858
6175.965653	43.794761	4.655804
6175.970958	43.808400	4.644162
6179.166930	43.729863	4.712685
6179.169892	43.743501	4.701075
6179.176799	43.769349	4.679051
6179.185399	43.795194	4.657009
6179.190617	43.808825	4.645374
6182.386988	43.730328	4.713859
6182.389901	43.743959	4.702255
6182.396692	43.769794	4.680244
6182.405147	43.795625	4.658213
6182.410277	43.809250	4.646584
6184.085651	43.730574	4.714478
6184.088537	43.744200	4.702877
6184.095267	43.770029	4.680872
6184.103646	43.795853	4.658848
6184.108730	43.809474	4.647222
6174.272508	43.808176	4.643523
6174.278343	43.821817	4.631872
6174.290728	43.847673	4.609773
6174.304850	43.873524	4.587654
6174.312998	43.887159	4.575979
6175.970958	43.808400	4.644162
6175.976742	43.822038	4.632515
6175.989021	43.847886	4.610422
6176.003021	43.873731	4.588310
6176.011099	43.887362	4.576637
6179.190617	43.808825	4.645374
6179.196305	43.822456	4.633733
6179.208381	43.848291	4.611651
6179.222149	43.874122	4.589551
6179.230094	43.887747	4.577885
6182.410277	43.809250	4.646584
6182.415870	43.822873	4.634949
6182.427743	43.848696	4.612880
6182.441280	43.874513	4.590791
6182.449091	43.888131	4.579131
6184.108730	43.809474	4.647222
6184.114272	43.823094	4.635590
6184.126038	43.848909	4.613527
6184.139453	43.874719	4.591445
6184.147194	43.888334	4.579788
6174.312998	43.887159	4.575979
6174.321630	43.900793	4.564297
6174.339317	43.926635	4.542140
6174.358739	43.952473	4.519963
6174.369684	43.966101	4.508256
6176.011099	43.887362	4.576637
6176.019655	43.900993	4.564959
6176.037190	43.926828	4.542808
6176.056445	43.952659	4.520637
6176.067295	43.966283	4.508934
6179.230094	43.887747	4.577885
6179.238509	43.901370	4.566213
6179.255754	43.927192	4.544073
6179.274690	43.953010	4.521915
6179.285362	43.966627	4.510218
6182.449091	43.888131	4.579131
6182.457365	43.901747	4.567466
6182.474320	43.927556	4.545338
6182.492938	43.953360	4.523191
6182.503430	43.966971	4.511500
6184.147194	43.888334	4.579788
6184.155393	43.901946	4.568126
6184.172195	43.927748	4.546004
6184.190646	43.953545	4.523863
6184.201043	43.967152	4.512176
6174.369684	43.966101	4.508256
6174.381112	43.979728	4.496544
6174.404101	44.005557	4.474328
6174.428824	44.031381	4.452093
6174.442566	44.045002	4.440355
6176.067295	43.966283	4.508934
6176.078624	43.979906	4.497225
6176.101414	44.005728	4.475015
6176.125924	44.031545	4.452786
6176.139547	44.045162	4.441052
6179.285362	43.966627	4.510218
6179.296504	43.980244	4.498515
6179.318917	44.006052	4.476317
6179.343022	44.031856	4.454100
6179.356419	44.045466	4.442372
6182.503430	43.966971	4.511500
6182.514385	43.980580	4.499804
6182.536421	44.006375	4.477618
6182.560121	44.032166	4.455412
6182.573294	44.045769	4.443691
6184.201043	43.967152	4.512176
6184.211899	43.980758	4.500483
6184.233737	44.006546	4.478303
6184.257223	44.032330	4.456104
6184.270277	44.045929	4.444386
6174.442566	44.045002	4.440355
6174.456790	44.058622	4.428612
6174.485080	44.084436	4.406338
6174.515104	44.110246	4.384043
6174.531642	44.123860	4.372275
6176.139547	44.045162	4.441052
6176.153648	44.058778	4.429313
6176.181693	44.084586	4.407044
6176.211458	44.110389	4.384756
6176.227853	44.123999	4.372991
6179.356419	44.045466	4.442372
6179.370288	44.059075	4.430639
6179.397869	44.084870	4.408382
6179.427143	44.110659	4.386106
6179.443267	44.124262	4.374347
6182.573294	44.045769	4.443691
6182.586929	44.059371	4.431964
6182.614047	44.085153	4.409719
6182.642829	44.110929	4.387454
6182.658682	44.124525	4.375702
6184.270277	44.045929	4.444386
6184.283790	44.059528	4.432662
6184.310663	44.085302	4.410423
6184.339185	44.111072	4.388165
6184.354896	44.124664	4.376416
6174.531642	44.123860	4.372275
6174.548663	44.137472	4.360501
6174.582253	44.163273	4.338167
6174.617578	44.189069	4.315814
6174.636912	44.202675	4.304015
6176.227853	44.123999	4.372991
6176.244727	44.137608	4.361220
6176.278027	44.163401	4.338893
6176.313047	44.189190	4.316546
6176.332214	44.202793	4.304750
6179.443267	44.124262	4.374347
6179.459861	44.137864	4.362583
6179.492611	44.163645	4.340267
6179.527052	44.189420	4.317932
6179.545903	44.203016	4.306142
6182.658682	44.124525	4.375702
6182.674998	44.138120	4.363944
6182.707197	44.163887	4.341640
6182.741060	44.189650	4.319317
6182.759594	44.203239	4.307533
6184.354896	44.124664	4.376416
6184.371064	44.138255	4.364661
6184.402974	44.164016	4.342364
6184.436531	44.189771	4.320047
6184.454898	44.203356	4.308267
6174.636912	44.202675	4.304015
6174.656729	44.216280	4.292210
6174.695620	44.242066	4.269817
6174.736246	44.267848	4.247405
6174.758376	44.281447	4.235574
6176.332214	44.202793	4.304750
6176.351859	44.216394	4.292948
6176.390414	44.242173	4.270562
6176.430689	44.267948	4.248156
6176.452627	44.281543	4.236329
6179.545903	44.203016	4.306142
6179.565224	44.216610	4.294347
6179.603141	44.242376	4.271973
6179.642750	44.268138	4.249579
6179.664327	44.281726	4.237757
6182.759594	44.203239	4.307533
6182.778590	44.216826	4.295744
6182.815871	44.242579	4.273382
6182.854814	44.268327	4.251000
6182.876028	44.281909	4.239185
6184.454898	44.203356	4.308267
6184.473723	44.216940	4.296481
6184.510667	44.242686	4.274125
6184.549260	44.268427	4.251749
6184.570282	44.282005	4.239937
6174.758376	44.281447	4.235574
6174.780989	44.295044	4.223738
6174.825180	44.320816	4.201286
6174.871106	44.346583	4.178815
6174.896032	44.360174	4.166953
6176.452627	44.281543	4.236329
6176.475045	44.295137	4.224496
6176.518854	44.320902	4.202050
6176.564383	44.346662	4.179585
6176.589094	44.360249	4.167727
6179.664327	44.281726	4.237757
6179.686374	44.295313	4.225931
6179.729459	44.321064	4.203497
6179.774236	44.346811	4.181044
6179.798538	44.360392	4.169192
6182.876028	44.281909	4.239185
6182.897705	44.295488	4.227365
6182.940066	44.321227	4.204943
6182.984090	44.346961	4.182502
6183.007984	44.360534	4.170655
6184.570282	44.282005	4.239937
6184.591764	44.295581	4.228120
6184.633743	44.321313	4.205705
6184.677371	44.347040	4.183270
6184.701049	44.360609	4.171427
6174.896032	44.360174	4.166953
6174.921440	44.373763	4.155086
6174.970931	44.399521	4.132574
6175.022157	44.425273	4.110044
6175.049878	44.438856	4.098150
6176.589094	44.360249	4.167727
6176.614283	44.373835	4.155862
6176.663346	44.399585	4.133358
6176.714129	44.425331	4.110833
6176.741611	44.438910	4.098943
6179.798538	44.360392	4.169192
6179.823311	44.373971	4.157334
6179.871563	44.399708	4.134841
6179.921507	44.425440	4.112328
6179.948535	44.439013	4.100445
6183.007984	44.360534	4.170655
6183.032341	44.374106	4.158804
6183.079783	44.399830	4.136323
6183.128887	44.425550	4.113822
6183.155461	44.439115	4.101945
6184.701049	44.360609	4.171427
6184.725186	44.374178	4.159579
6184.772200	44.399895	4.137104
6184.820862	44.425607	4.114610
6184.847197	44.439169	4.102735
6184.847197	42.860173	5.442736
6184.820862	42.873869	5.431466
6184.772200	42.899830	5.410088
6184.725186	42.925787	5.388691
6184.701049	42.939479	5.377397
6186.538933	42.860652	5.443150
6186.512838	42.874345	5.431883
6186.464619	42.900298	5.410510
6186.418032	42.926249	5.389120
6186.394115	42.939937	5.377829
6189.745864	42.861559	5.443933
6189.720223	42.875245	5.432672
6189.672843	42.901185	5.411312
6189.627067	42.927123	5.389933
6189.603565	42.940804	5.378647
6192.952797	42.862465	5.444717
6192.927610	42.876144	5.433462
6192.881069	42.902071	5.412112
6192.836103	42.927996	5.390744
6192.813018	42.941670	5.379465
6194.644536	42.862942	5.445129
6194.619588	42.876618	5.433878
6194.573490	42.902538	5.412534
6194.528952	42.928456	5.391172
6194.506086	42.942126	5.379896
6184.701049	42.939479	5.377397
6184.677371	42.953169	5.366097
6184.633743	42.979119	5.344663
6184.591764	43.005065	5.323210
6184.570282	43.018751	5.311886
6186.394115	42.939937	5.377829
6186.370651	42.953623	5.366532
6186.327421	42.979566	5.345104
6186.285823	43.005505	5.323657
6186.264537	43.019187	5.312336
6189.603565	42.940804	5.378647
6189.580510	42.954484	5.367357
6189.538032	42.980413	5.345940
6189.497158	43.006339	5.324505
6189.476243	43.020014	5.313189
6192.813018	42.941670	5.379465
6192.790372	42.955343	5.368180
6192.748645	42.981259	5.346775
6192.708495	43.007172	5.325351
6192.687950	43.020840	5.314042
6194.506086	42.942126	5.379896
6194.483655	42.955796	5.368614
6194.442326	42.981705	5.347215
6194.402558	43.007611	5.325797
6194.382208	43.021276	5.314491
6184.570282	43.018751	5.311886
6184.549260	43.032435	5.300556
6184.510667	43.058374	5.279066
6184.473723	43.084308	5.257557
6184.454898	43.097988	5.246203
6186.264537	43.019187	5.312336
6186.243706	43.032868	5.301010
6186.205464	43.058800	5.279526
6186.168856	43.084727	5.258023
6186.150202	43.098403	5.246672
6189.476243	43.020014	5.313189
6189.455774	43.033688	5.301869
6189.418198	43.059607	5.280396
6189.382226	43.085521	5.258905
6189.363897	43.099190	5.247560
6192.687950	43.020840	5.314042
6192.667844	43.034507	5.302728
6192.630933	43.060413	5.281266
6192.595599	43.086314	5.259786
6192.577594	43.099976	5.248447
6194.382208	43.021276	5.314491
6194.362293	43.034939	5.303180
6194.325733	43.060838	5.281724
6194.290735	43.086732	5.260250
6194.272901	43.100391	5.248915
6184.454898	43.097988	5.246203
6184.436531	43.111667	5.234844
6184.402974	43.137594	5.213297
6184.371064	43.163517	5.191731
6184.354896	43.177190	5.180347
6186.150202	43.098403	5.246672
6186.132003	43.112078	5.235316
6186.098750	43.137998	5.213775
6186.067131	43.163915	5.192215
6186.051110	43.177584	5.180835
6189.363897	43.099190	5.247560
6189.346014	43.112858	5.236210
6189.313341	43.138765	5.214680
6189.282272	43.164668	5.193132
6189.266529	43.178331	5.181758
6192.577594	43.099976	5.248447
6192.560028	43.113637	5.237103
6192.527933	43.139531	5.215585
6192.497414	43.165421	5.194049
6192.481950	43.179077	5.182680
6194.272901	43.100391	5.248915
6194.255502	43.114048	5.237574
6194.223712	43.139935	5.216062
6194.193484	43.165818	5.194531
6194.178167	43.179470	5.183166
6184.354896	43.177190	5.180347
6184.339185	43.190863	5.168958
6184.310663	43.216778	5.147355
6184.283790	43.242690	5.125732
6184.270277	43.256357	5.114318
6186.051110	43.177584	5.180835
6186.035542	43.191253	5.169449
6186.007280	43.217162	5.147851
6185.980650	43.243066	5.126235
6185.967261	43.256730	5.114824
6189.266529	43.178331	5.181758
6189.251233	43.191993	5.170378
6189.223462	43.217888	5.148792
6189.197296	43.243779	5.127187
6189.184139	43.257436	5.115783
6192.481950	43.179077	5.182680
6192.466925	43.192732	5.171306
6192.439646	43.218614	5.149732
6192.413943	43.244492	5.128138
6192.401020	43.258142	5.116740
6194.178167	43.179470	5.183166
6194.163284	43.193121	5.171796
6194.136265	43.218996	5.150227
6194.110806	43.244868	5.128640
6194.098006	43.258514	5.117245
6184.270277	43.256357	5.114318
6184.257223	43.270023	5.102899
6184.233737	43.295927	5.081239
6184.211899	43.321826	5.059560
6184.201043	43.335487	5.048116
6185.967261	43.256730	5.114824
6185.954326	43.270392	5.103409
6185.931053	43.296289	5.081754
6185.909414	43.322181	5.060081
6185.898657	43.335839	5.048640
6189.184139	43.257436	5.115783
6189.171429	43.271092	5.104373
6189.148562	43.296975	5.082730
6189.127299	43.322854	5.061069
6189.116729	43.336505	5.049634
6192.401020	43.258142	5.116740
6192.388535	43.271790	5.105336
6192.366072	43.297661	5.083705
6192.345186	43.323527	5.062055
6192.334803	43.337170	5.050627
6194.098006	43.258514	5.117245
6194.085640	43.272159	5.105844
6194.063390	43.298022	5.084219
6194.042703	43.323881	5.062575
6194.032419	43.337521	5.051150
6184.201043	43.335487	5.048116
6184.190646	43.349147	5.036667
6184.172195	43.375038	5.014949
6184.155393	43.400926	4.993213
6184.147194	43.414581	4.981739
6185.898657	43.335839	5.048640
6185.888354	43.349495	5.037195
6185.870071	43.375379	5.015483
6185.853422	43.401260	4.993753
6185.845297	43.414911	4.982282
6189.116729	43.336505	5.049634
6189.106605	43.350154	5.038194
6189.088641	43.376025	5.016494
6189.072281	43.401893	4.994776
6189.064298	43.415537	4.983311
6192.334803	43.337170	5.050627
6192.324859	43.350813	5.039193
6192.307212	43.376671	5.017505
6192.291142	43.402525	4.995798
6192.283300	43.416162	4.984339
6194.032419	43.337521	5.051150
6194.022569	43.351160	5.039719
6194.005090	43.377011	5.018037
6193.989173	43.402858	4.996336
6193.981406	43.416491	4.984881
6184.147194	43.414581	4.981739
6184.139453	43.428234	4.970260
6184.126038	43.454113	4.948485
6184.114272	43.479988	4.926691
6184.108730	43.493636	4.915187
6185.845297	43.414911	4.982282
6185.837627	43.428561	4.970806
6185.824334	43.454433	4.949038
6185.812675	43.480301	4.927250
6185.807183	43.493946	4.915749
6189.064298	43.415537	4.983311
6189.056761	43.429179	4.971841
6189.043700	43.455038	4.950084
6189.032243	43.480893	4.928309
6189.026847	43.494531	4.916814
6192.283300	43.416162	4.984339
6192.275897	43.429798	4.972876
6192.263067	43.455643	4.951130
6192.251814	43.481485	4.929366
6192.246512	43.495116	4.917877
6193.981406	43.416491	4.984881
6193.974073	43.430123	4.973421
6193.961365	43.455962	4.951681
6193.950219	43.481797	4.929923
6193.944968	43.495424	4.918438
6184.108730	43.493636	4.915187
6184.103646	43.507284	4.903678
6184.095267	43.533150	4.881846
6184.088537	43.559013	4.859995
6184.085651	43.572654	4.848460
6185.807183	43.493946	4.915749
6185.802145	43.507589	4.904243
6185.793843	43.533449	4.882417
6185.787174	43.559304	4.860572
6185.784314	43.572942	4.849041
6189.026847	43.494531	4.916814
6189.021897	43.508167	4.905314
6189.013739	43.534014	4.883499
6189.007186	43.559856	4.861666
6189.004376	43.573487	4.850141
6192.246512	43.495116	4.917877
6192.241650	43.508745	4.906383
6192.233637	43.534578	4.884581
6192.227200	43.560407	4.862759
6192.224440	43.574031	4.851240
6193.944968	43.495424	4.918438
6193.940152	43.509049	4.906947
6193.932215	43.534876	4.885151
6193.925839	43.560698	4.863335
6193.923105	43.574318	4.851820
6184.085651	43.572654	4.848460
6184.083224	43.586295	4.836920
6184.079881	43.612149	4.815031
6184.078187	43.637999	4.793122
6184.077958	43.651634	4.781557
6185.784314	43.572942	4.849041
6185.781909	43.586579	4.837505
6185.778597	43.612426	4.815621
6185.776918	43.638269	4.793719
6185.776691	43.651900	4.782157
6189.004376	43.573487	4.850141
6189.002013	43.587117	4.838611
6188.998758	43.612951	4.816739
6188.997109	43.638780	4.794848
6188.996886	43.652405	4.783293
6192.224440	43.574031	4.851240
6192.222118	43.587654	4.839716
6192.218921	43.613475	4.817856
6192.217301	43.639291	4.795977
6192.217082	43.652908	4.784428
6193.923105	43.574318	4.851820
6193.920806	43.587937	4.840299
6193.917639	43.613751	4.818445
6193.916035	43.639561	4.796572
6193.915817	43.653174	4.785026
6184.077958	43.651634	4.781557
6184.078187	43.665267	4.769987
6184.079881	43.691109	4.748040
6184.083224	43.716946	4.726073
6184.085651	43.730574	4.714478
6185.776691	43.651900	4.782157
6185.776918	43.665530	4.770590
6185.778597	43.691364	4.748649
6185.781909	43.717194	4.726689
6185.784314	43.730819	4.715097
6188.996886	43.652405	4.783293
6188.997109	43.666027	4.771732
6188.998758	43.691849	4.749803
6189.002013	43.717665	4.727854
6189.004376	43.731283	4.716268
6192.217082	43.652908	4.784428
6192.217301	43.666524	4.772873
6192.218921	43.692332	4.750955
6192.222118	43.718136	4.729019
6192.224440	43.731746	4.717439
6193.915817	43.653174	4.785026
6193.916035	43.666786	4.773475
6193.917639	43.692587	4.751563
6193.920806	43.718384	4.729632
6193.923105	43.731991	4.718056
6184.085651	43.730574	4.714478
6184.088537	43.744200	4.702877
6184.095267	43.770029	4.680872
6184.103646	43.795853	4.658848
6184.108730	43.809474	4.647222
6185.784314	43.730819	4.715097
6185.787174	43.744442	4.703499
6185.793843	43.770263	4.681500
6185.802145	43.796080	4.659482
6185.807183	43.809697	4.647859
6189.004376	43.731283	4.716268
6189.007186	43.744899	4.704677
6189.013739	43.770707	4.682690
6189.021897	43.796511	4.660683
6189.026847	43.810121	4.649067
6192.224440	43.731746	4.717439
6192.227200	43.745356	4.705854
6192.233637	43.771150	4.683878
6192.241650	43.796941	4.661884
6192.246512	43.810544	4.650273
6193.923105	43.731991	4.718056
6193.925839	43.745596	4.706474
6193.932215	43.771384	4.684505
6193.940152	43.797168	4.662516
6193.944968	43.810768	4.650909
6184.108730	43.809474	4.647222
6184.114272	43.823094	4.635590
6184.126038	43.848909	4.613527
6184.139453	43.874719	4.591445
6184.147194	43.888334	4.579788
6185.807183	43.809697	4.647859
6185.812675	43.823314	4.636231
6185.824334	43.849122	4.614174
6185.837627	43.874926	4.592098
6185.845297	43.888536	4.580444
6189.026847	43.810121	4.649067
6189.032243	43.823730	4.637445
6189.043700	43.849525	4.615400
6189.056761	43.875316	4.593335
6189.064298	43.888919	4.581688
6192.246512	43.810544	4.650273
6192.251814	43.824147	4.638658
6192.263067	43.849928	4.616624
6192.275897	43.875706	4.594571
6192.283300	43.889302	4.582930
6193.944968	43.810768	4.650909
6193.950219	43.824366	4.639297
6193.961365	43.850141	4.617269
6193.974073	43.875911	4.595223
6193.981406	43.889504	4.583585
6184.147194	43.888334	4.579788
6184.155393	43.901946	4.568126
6184.172195	43.927748	4.546004
6184.190646	43.953545	4.523863
6184.201043	43.967152	4.512176
6185.845297	43.888536	4.580444
6185.853422	43.902145	4.568786
6185.870071	43.927940	4.546670
6185.888354	43.953730	4.524536
6185.898657	43.967333	4.512852
6189.064298	43.888919	4.581688
6189.072281	43.902521	4.570036
6189.088641	43.928303	4.547932
6189.106605	43.954080	4.525809
6189.116729	43.967676	4.514131
6192.283300	43.889302	4.582930
6192.291142	43.902897	4.571284
6192.307212	43.928666	4.549192
6192.324859	43.954430	4.527081
6192.334803	43.968019	4.515410
6193.981406	43.889504	4.583585
6193.989173	43.903096	4.571942
6194.005090	43.928857	4.549857
6194.022569	43.954614	4.527752
6194.032419	43.968200	4.516083
6184.201043	43.967152	4.512176
6184.211899	43.980758	4.500483
6184.233737	44.006546	4.478303
6184.257223	44.032330	4.456104
6184.270277	44.045929	4.444386
6185.898657	43.967333	4.512852
6185.909414	43.980935	4.501162
6185.931053	44.006716	4.478988
6185.954326	44.032493	4.456795
6185.967261	44.046089	4.445080
6189.116729	43.967676	4.514131
6189.127299	43.981271	4.502448
6189.148562	44.007039	4.480286
6189.171429	44.032803	4.458105
6189.184139	44.046392	4.446396
6192.334803	43.968019	4.515410
6192.345186	43.981607	4.503732
6192.366072	44.007362	4.481582
6192.388535	44.033112	4.459413
6192.401020	44.046694	4.447710
6194.032419	43.968200	4.516083
6194.042703	43.981784	4.504410
6194.063390	44.007532	4.482266
6194.085640	44.033275	4.460103
